atc,atc_name,rxnorm_concept_id,rxnorm_concept name,atc_concept_id,rxnorm_code
A08AB,PERIPHERALLY ACTING ANTIOBESITY PRODUCTS,1378790,HOODIA GORDONII EXTRACT,21600693,578315
A08AB01,ORLISTAT,741530,orlistat,21600694,37925
A09AA,ENZYME PREPARATIONS,919204,Amylases,21600699,743
A09AA,ENZYME PREPARATIONS,931973,Endopeptidases,21600699,8031
A09AA,ENZYME PREPARATIONS,950183,Lactase,21600699,41397
A09AA,ENZYME PREPARATIONS,990760,Lipase,21600699,6406
A09AA,ENZYME PREPARATIONS,19030387,Bromelains,21600699,1752
A09AA,ENZYME PREPARATIONS,19066564,"ENZYMES,DIGESTIVE (PLANT)",21600699,259374
A09AA02,"MULTIENZYMES (LIPASE, PROTEASE ETC)",919204,Amylases,21600701,743
A09AA02,"MULTIENZYMES (LIPASE, PROTEASE ETC)",926487,Pancreatin,21600701,7880
A09AA02,"MULTIENZYMES (LIPASE, PROTEASE ETC)",931973,Endopeptidases,21600701,8031
A09AA02,"MULTIENZYMES (LIPASE, PROTEASE ETC)",990760,Lipase,21600701,6406
A09AA04,TILACTASE,950183,Lactase,21600703,41397
A09AB01,GLUTAMIC ACID HYDROCHLORIDE,911486,Glutamate,21600705,70602
A09AB02,BETAINE HYDROCHLORIDE,1520218,Betaine,21600706,1512
A09AB03,HYDROCHLORIC ACID,974140,Hydrochloric Acid,21600707,5486
A09AC,"ENZYME AND ACID PREPARATIONS, COMBINATIONS",931973,Endopeptidases,21600709,8031
A09AC,"ENZYME AND ACID PREPARATIONS, COMBINATIONS",1520218,Betaine,21600709,1512
A10AB01,INSULIN (HUMAN),1596977,"Regular Insulin, Human",21600715,253182
A10AB02,INSULIN (BEEF),19013951,"Insulin, Regular, Beef",21600716,314686
A10AB03,INSULIN (PORK),1586346,"Insulin, Regular, Pork",21600717,221109
A10AB04,INSULIN LISPRO,1550023,Insulin Lispro,21600718,86009
A10AB05,INSULIN ASPART,1567198,"Insulin, Aspart, Human",21600719,51428
A10AB06,INSULIN GLULISINE,1544838,"Insulin, Glulisine, Human",21600720,400008
A10AB30,COMBINATIONS,1590165,"Insulin, Regular, Beef-Pork",21600721,235275
A10AC01,INSULIN (HUMAN),1596914,"NPH Insulin, Human",21600723,253181
A10AC02,INSULIN (BEEF),19014950,"NPH Insulin, Beef",21600724,317235
A10AC02,INSULIN (BEEF),19090180,"insulin, protamine zinc, beef",21600724,235278
A10AC03,INSULIN (PORK),1586326,"NPH Insulin, Pork",21600725,221108
A10AC30,COMBINATIONS,1515106,"NPH Insulin, Beef-Pork",21600727,317598
A10AC30,COMBINATIONS,19013926,"Insulin, Protamine Zinc, Beef-Pork",21600727,314685
A10AD01,INSULIN (HUMAN),1596914,"NPH Insulin, Human",21600729,253181
A10AD01,INSULIN (HUMAN),1596977,"Regular Insulin, Human",21600729,253182
A10AD03,INSULIN (PORK),1586326,"NPH Insulin, Pork",21600731,221108
A10AD04,INSULIN LISPRO,1513876,"Insulin, Protamine Lispro, Human",21600732,314684
A10AD04,INSULIN LISPRO,1550023,Insulin Lispro,21600732,86009
A10AD05,INSULIN ASPART,1531601,"Insulin, Aspart Protamine, Human",21600733,352385
A10AD05,INSULIN ASPART,1567198,"Insulin, Aspart, Human",21600733,51428
A10AE01,INSULIN (HUMAN),1513849,"Insulin, Zinc, Human",21600736,314683
A10AE01,INSULIN (HUMAN),1586369,"Ultralente Insulin, Human",21600736,221110
A10AE02,INSULIN (BEEF),19090204,"Lente Insulin, Beef",21600737,235280
A10AE03,INSULIN (PORK),1562586,"Insulin, Zinc, Pork",21600738,93108
A10AE04,INSULIN GLARGINE,1502905,Insulin Glargine,21600739,274783
A10AE05,INSULIN DETEMIR,1516976,insulin detemir,21600740,139825
A10AE30,COMBINATIONS,1513843,"Lente Insulin, Beef-Pork",21600741,314682
A10AE30,COMBINATIONS,19090221,"Ultralente Insulin, Beef-Pork",21600741,235281
A10AE30,COMBINATIONS,19090229,"Insulin, Prompt Zinc, Beef-Pork",21600741,235283
A10BA02,METFORMIN,1503297,Metformin,21600747,6809
A10BB01,GLIBENCLAMIDE,1559684,Glyburide,21600750,4815
A10BB02,CHLORPROPAMIDE,1594973,Chlorpropamide,21600751,2404
A10BB03,TOLBUTAMIDE,1502855,Tolbutamide,21600752,10635
A10BB05,TOLAZAMIDE,1502809,Tolazamide,21600754,10633
A10BB07,GLIPIZIDE,1560171,Glipizide,21600756,4821
A10BB12,GLIMEPIRIDE,1597756,glimepiride,21600761,25789
A10BB31,ACETOHEXAMIDE,1530014,Acetohexamide,21600762,173
A10BD,COMBINATIONS OF ORAL BLOOD GLUCOSE LOWERING DRUGS,1503297,Metformin,21600765,6809
A10BD,COMBINATIONS OF ORAL BLOOD GLUCOSE LOWERING DRUGS,1516766,repaglinide,21600765,73044
A10BD02,METFORMIN AND SULFONAMIDES,1503297,Metformin,21600767,6809
A10BD02,METFORMIN AND SULFONAMIDES,1559684,Glyburide,21600767,4815
A10BD02,METFORMIN AND SULFONAMIDES,1560171,Glipizide,21600767,4821
A10BD03,METFORMIN AND ROSIGLITAZONE,1503297,Metformin,21600768,6809
A10BD03,METFORMIN AND ROSIGLITAZONE,1547504,rosiglitazone,21600768,84108
A10BD04,GLIMEPIRIDE AND ROSIGLITAZONE,1547504,rosiglitazone,21600769,84108
A10BD04,GLIMEPIRIDE AND ROSIGLITAZONE,1597756,glimepiride,21600769,25789
A10BD05,METFORMIN AND PIOGLITAZONE,1503297,Metformin,21600770,6809
A10BD05,METFORMIN AND PIOGLITAZONE,1525215,pioglitazone,21600770,33738
A10BD06,GLIMEPIRIDE AND PIOGLITAZONE,1525215,pioglitazone,21600771,33738
A10BD06,GLIMEPIRIDE AND PIOGLITAZONE,1597756,glimepiride,21600771,25789
A10BD07,METFORMIN AND SITAGLIPTIN,1503297,Metformin,21600772,6809
A10BD07,METFORMIN AND SITAGLIPTIN,1580747,sitagliptin,21600772,593411
A10BF01,ACARBOSE,1529331,Acarbose,21600776,16681
A10BF02,MIGLITOL,1510202,miglitol,21600777,30009
A10BG01,TROGLITAZONE,1515249,troglitazone,21600780,72610
A10BG02,ROSIGLITAZONE,1547504,rosiglitazone,21600781,84108
A10BG03,PIOGLITAZONE,1525215,pioglitazone,21600782,33738
A10BH01,SITAGLIPTIN,1580747,sitagliptin,21600784,593411
A10BX02,REPAGLINIDE,1516766,repaglinide,21600790,73044
A10BX03,NATEGLINIDE,1502826,nateglinide,21600791,274332
A10BX04,EXENATIDE,1583722,exenatide,21600792,60548
A10BX05,PRAMLINTIDE,1517998,Pramlintide,21600793,139953
A11AA,MULTIVITAMINS WITH MINERALS,1195334,Choline,21600802,2449
A11AA,MULTIVITAMINS WITH MINERALS,1379525,Inositol,21600802,5833
A11CA01,RETINOL (VIT A),19008339,Vitamin A,21600812,11246
A11CA02,BETACAROTENE,19037223,Beta Carotene,21600813,19143
A11CB,VITAMIN A AND D IN COMBINATION,19008339,Vitamin A,21600814,11246
A11CB,VITAMIN A AND D IN COMBINATION,19045045,Ergocalciferol,21600814,4018
A11CB,VITAMIN A AND D IN COMBINATION,19095164,Cholecalciferol,21600814,2418
A11CC01,ERGOCALCIFEROL,19045045,Ergocalciferol,21600816,4018
A11CC02,DIHYDROTACHYSTEROL,19027015,Dihydrotachysterol,21600817,3429
A11CC04,CALCITRIOL,19035631,Calcitriol,21600819,1894
A11CC05,COLECALCIFEROL,19038464,soy protein isolate,21600820,196238
A11CC05,COLECALCIFEROL,19095164,Cholecalciferol,21600820,2418
A11CC06,CALCIFEDIOL,19035569,Calcifediol,21600821,1889
A11DA01,THIAMINE (VIT B1),19137312,Thiamine,21600825,10454
A11EB,VITAMIN B-COMPLEX WITH VITAMIN C,1387426,Folate,21600831,62356
A11EB,VITAMIN B-COMPLEX WITH VITAMIN C,19010970,Vitamin B Complex,21600831,11251
A11EB,VITAMIN B-COMPLEX WITH VITAMIN C,19035704,Calcium Carbonate,21600831,1897
A11GA01,ASCORBIC ACID (VIT C),19011773,Ascorbic Acid,21600837,1151
A11GB,"ASCORBIC ACID (VITAMIN C), COMBINATIONS",922191,pectin,21600838,32987
A11GB,"ASCORBIC ACID (VITAMIN C), COMBINATIONS",1389112,Echinacea Preparation,21600838,228041
A11GB,"ASCORBIC ACID (VITAMIN C), COMBINATIONS",1399063,Echinacea purpurea extract,21600838,260025
A11GB,"ASCORBIC ACID (VITAMIN C), COMBINATIONS",19010696,Zinc,21600838,11416
A11GB,"ASCORBIC ACID (VITAMIN C), COMBINATIONS",19011773,Ascorbic Acid,21600838,1151
A11GB,"ASCORBIC ACID (VITAMIN C), COMBINATIONS",19024669,Bioflavonoids,21600838,1562
A11GB,"ASCORBIC ACID (VITAMIN C), COMBINATIONS",19055756,"BIOFLAVONOID, LEMON",21600838,236117
A11GB,"ASCORBIC ACID (VITAMIN C), COMBINATIONS",19079204,Zinc Gluconate,21600838,58300
A11GB,"ASCORBIC ACID (VITAMIN C), COMBINATIONS",19112632,"COLLAGEN, HYDROLYZED",21600838,477454
A11HA,OTHER PLAIN VITAMIN PREPARATIONS,1308185,lycopene,21600841,29008
A11HA,OTHER PLAIN VITAMIN PREPARATIONS,19018384,4-Aminobenzoic Acid,21600841,74
A11HA,OTHER PLAIN VITAMIN PREPARATIONS,19087067,4-Aminobenzoate,21600841,618974
A11HA01,NICOTINAMIDE,19018419,Niacinamide,21600842,7405
A11HA02,PYRIDOXINE (VIT B6),1353228,Vitamin B6,21600843,42954
A11HA03,TOCOPHEROL (VIT E),19009540,Vitamin E,21600844,11256
A11HA03,TOCOPHEROL (VIT E),19014164,Wheat germ oil,21600844,72385
A11HA04,RIBOFLAVIN (VIT B2),19056500,Flavin Mononucleotide,21600845,4509
A11HA04,RIBOFLAVIN (VIT B2),19062817,Riboflavin,21600845,9346
A11HA05,BIOTIN,19024770,Biotin,21600846,1588
A11HA05,BIOTIN,19035704,Calcium Carbonate,21600846,1897
A11HA05,BIOTIN,19080550,CHROMIUM PICOLINATE,21600846,59308
A11HA06,PYRIDOXAL PHOSPHATE,19059817,Pyridoxal,21600847,9002
A11HA07,INOSITOL,1379525,Inositol,21600848,5833
A11HA08,TOCOFERSOLAN,19018322,tocophersolan,21600849,159151
A11HA31,CALCIUM PANTOTHENATE,19026739,Pantothenic Acid,21600851,7891
A11HA31,CALCIUM PANTOTHENATE,19088079,pantothenate,21600851,62400
A11JA,COMBINATIONS OF VITAMINS,1195334,Choline,21600854,2449
A11JA,COMBINATIONS OF VITAMINS,1308738,Vitamin B 12,21600854,11248
A11JA,COMBINATIONS OF VITAMINS,1353228,Vitamin B6,21600854,42954
A11JA,COMBINATIONS OF VITAMINS,19008339,Vitamin A,21600854,11246
A11JA,COMBINATIONS OF VITAMINS,19009405,Vitamin D,21600854,11253
A11JA,COMBINATIONS OF VITAMINS,19009540,Vitamin E,21600854,11256
A11JA,COMBINATIONS OF VITAMINS,19011773,Ascorbic Acid,21600854,1151
A11JA,COMBINATIONS OF VITAMINS,19026739,Pantothenic Acid,21600854,7891
A11JA,COMBINATIONS OF VITAMINS,19037223,Beta Carotene,21600854,19143
A11JA,COMBINATIONS OF VITAMINS,19062817,Riboflavin,21600854,9346
A11JA,COMBINATIONS OF VITAMINS,19137312,Thiamine,21600854,10454
A11JB,VITAMINS WITH MINERALS,1308738,Vitamin B 12,21600855,11248
A11JB,VITAMINS WITH MINERALS,1353228,Vitamin B6,21600855,42954
A11JB,VITAMINS WITH MINERALS,19010696,Zinc,21600855,11416
A11JB,VITAMINS WITH MINERALS,19011773,Ascorbic Acid,21600855,1151
A11JB,VITAMINS WITH MINERALS,19079390,ZINC PICOLINATE,21600855,58301
A11JB,VITAMINS WITH MINERALS,19080550,CHROMIUM PICOLINATE,21600855,59308
A11JB,VITAMINS WITH MINERALS,19095164,Cholecalciferol,21600855,2418
A11JB,VITAMINS WITH MINERALS,19106287,Vitamin K 2,21600855,42781
A11JC,"VITAMINS, OTHER COMBINATIONS",1195334,Choline,21600856,2449
A11JC,"VITAMINS, OTHER COMBINATIONS",1308185,lycopene,21600856,29008
A11JC,"VITAMINS, OTHER COMBINATIONS",1308738,Vitamin B 12,21600856,11248
A11JC,"VITAMINS, OTHER COMBINATIONS",1310353,Lutein,21600856,11359
A11JC,"VITAMINS, OTHER COMBINATIONS",1353228,Vitamin B6,21600856,42954
A11JC,"VITAMINS, OTHER COMBINATIONS",1391889,Ginkgo biloba extract,21600856,236809
A11JC,"VITAMINS, OTHER COMBINATIONS",19007600,Soybean preparation,21600856,287515
A11JC,"VITAMINS, OTHER COMBINATIONS",19009540,Vitamin E,21600856,11256
A11JC,"VITAMINS, OTHER COMBINATIONS",19011773,Ascorbic Acid,21600856,1151
A11JC,"VITAMINS, OTHER COMBINATIONS",19035704,Calcium Carbonate,21600856,1897
A11JC,"VITAMINS, OTHER COMBINATIONS",19095164,Cholecalciferol,21600856,2418
A12AA,CALCIUM,19018602,Calcium Glucarate,21600859,1907
A12AA,CALCIUM,19058572,Calcium Citrate,21600859,47613
A12AA01,CALCIUM PHOSPHATE,19037401,calcium phosphate,21600860,1919
A12AA02,CALCIUM GLUBIONATE,19097867,glubionate calcium,21600861,25806
A12AA03,CALCIUM GLUCONATE,1560524,Glucose,21600862,4850
A12AA03,CALCIUM GLUCONATE,19037038,Calcium Gluconate,21600862,1908
A12AA04,CALCIUM CARBONATE,1516800,Risedronate,21600863,73056
A12AA04,CALCIUM CARBONATE,19035704,Calcium Carbonate,21600863,1897
A12AA05,CALCIUM LACTATE,19058896,calcium lactate,21600864,47622
A12AA10,CALCIUM GLUCOHEPTONATE,19058867,Calcium gluceptate,21600869,47618
A12AA11,CALCIUM PANGAMATE,19091973,pangamate,21600870,646818
A12AA12,CALCIUM ACETATE ANHYDROUS,951469,calcium acetate,21600871,214342
A12AA20,CALCIUM (DIFFERENT SALTS IN COMBINATION),1337159,Calcium Glycerophosphate,21600872,1909
A12AA20,CALCIUM (DIFFERENT SALTS IN COMBINATION),19058896,calcium lactate,21600872,47622
A12AA20,CALCIUM (DIFFERENT SALTS IN COMBINATION),19058971,CALCIUM LEVULINATE,21600872,47624
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",911486,Glutamate,21600874,70602
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",967861,magnesium citrate,21600874,52356
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",993631,Magnesium Oxide,21600874,6582
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",1391642,Chaste tree preparation,21600874,236664
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",1595799,Ferrous fumarate,21600874,24941
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",19007600,Soybean preparation,21600874,287515
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",19009405,Vitamin D,21600874,11253
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",19010696,Zinc,21600874,11416
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",19019904,Docosahexanoic acid,21600874,144450
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",19029824,Boron,21600874,1705
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",19035704,Calcium Carbonate,21600874,1897
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",19037401,calcium phosphate,21600874,1919
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",19038464,soy protein isolate,21600874,196238
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",19044727,Vitamin K 1,21600874,8308
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",19045045,Ergocalciferol,21600874,4018
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",19058348,Gamboge,21600874,89698
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",19058572,Calcium Citrate,21600874,47613
A12AX,"CALCIUM, COMBINATIONS WITH OTHER DRUGS",19095164,Cholecalciferol,21600874,2418
A12BA,POTASSIUM,19027080,potassium bicarbonate,21600876,34296
A12BA,POTASSIUM,19049024,Potassium,21600876,8588
A12BA01,POTASSIUM CHLORIDE,19049105,Potassium Chloride,21600877,8591
A12BA02,POTASSIUM CITRATE,950435,Citric Acid,21600878,21183
A12BA02,POTASSIUM CITRATE,976545,potassium citrate,21600878,54993
A12BA05,POTASSIUM GLUCONATE,19059547,Potassium gluconate,21600881,89903
A12BA51,"POTASSIUM CHLORIDE, COMBINATIONS",19019131,Magnesium Aspartate,21600883,142131
A12CA01,SODIUM CHLORIDE,967823,Sodium Chloride,21600886,9863
A12CB,ZINC,979096,Zinc Acetate,21600888,58295
A12CB,ZINC,1135766,Phenylephrine,21600888,8163
A12CB,ZINC,1140640,carbetapentane,21600888,20217
A12CB,ZINC,1154332,Pseudoephedrine,21600888,8896
A12CB,ZINC,1158632,Methscopolamine,21600888,89785
A12CB,ZINC,1163944,Guaifenesin,21600888,5032
A12CB,ZINC,1192710,Chlorpheniramine,21600888,2400
A12CB,ZINC,19010696,Zinc,21600888,11416
A12CB,ZINC,19079390,ZINC PICOLINATE,21600888,58301
A12CB01,ZINC SULFATE,19044522,Zinc Sulfate,21600889,39954
A12CB02,ZINC GLUCONATE,19079204,Zinc Gluconate,21600890,58300
A12CC,MAGNESIUM,19059006,Magnesium glycinate,21600892,476818
A12CC,MAGNESIUM,19060896,magnesium amino acid chelate,21600892,486895
A12CC01,MAGNESIUM CHLORIDE,19092849,Magnesium Chloride,21600893,6579
A12CC02,MAGNESIUM SULFATE,19093848,Magnesium Sulfate,21600894,6585
A12CC03,MAGNESIUM GLUCONATE,19067971,MAGNESIUM GLUCONATE,21600895,52358
A12CC06,MAGNESIUM LACTATE,19051926,Magnesium lactate,21600898,214688
A12CC10,MAGNESIUM OXIDE,993631,Magnesium Oxide,21600902,6582
A12CC30,MAGNESIUM (DIFFERENT SALTS IN COMBINATION),19019131,Magnesium Aspartate,21600903,142131
A12CE,SELENIUM,19038024,Selenious Acid,21600908,36344
A12CX,OTHER MINERAL PRODUCTS,1359148,Echinacea Root Extract,21600911,477379
A12CX,OTHER MINERAL PRODUCTS,19004810,Copper Gluconate,21600911,2839
A12CX,OTHER MINERAL PRODUCTS,19008893,manganese chloride,21600911,29261
A12CX,OTHER MINERAL PRODUCTS,19008897,manganese sulfate,21600911,29268
A12CX,OTHER MINERAL PRODUCTS,19009896,Molybdenum,21600911,7024
A12CX,OTHER MINERAL PRODUCTS,19010696,Zinc,21600911,11416
A12CX,OTHER MINERAL PRODUCTS,19029824,Boron,21600911,1705
A12CX,OTHER MINERAL PRODUCTS,19038433,bone meal,21600911,19596
A12CX,OTHER MINERAL PRODUCTS,19043266,vanadyl sulfate,21600911,39364
A12CX,OTHER MINERAL PRODUCTS,19049877,chromic chloride,21600911,21009
A12CX,OTHER MINERAL PRODUCTS,19057346,Copper Sulfate,21600911,21579
A12CX,OTHER MINERAL PRODUCTS,19059405,Germanium,21600911,4784
A12CX,OTHER MINERAL PRODUCTS,19073031,cupric chloride,21600911,21833
A12CX,OTHER MINERAL PRODUCTS,19079390,ZINC PICOLINATE,21600911,58301
A12CX,OTHER MINERAL PRODUCTS,19080550,CHROMIUM PICOLINATE,21600911,59308
A12CX,OTHER MINERAL PRODUCTS,19082847,BORON CITRATE,21600911,324014
A12CX,OTHER MINERAL PRODUCTS,19127669,Lithium Aspartate,21600911,746070
A13A,TONICS,1398499,Hops extract,21600913,259266
A13A,TONICS,19006410,Arginine,21600913,1091
A13A,TONICS,19010128,Vitamin K,21600913,11258
A13A,TONICS,19012197,Berberine,21600913,1437
A13A,TONICS,19035704,Calcium Carbonate,21600913,1897
A13A,TONICS,19082762,Maca preparation,21600913,319839
A13A,TONICS,19095164,Cholecalciferol,21600913,2418
A14AA02,STANOZOLOL,1636145,Stanozolol,21600918,10032
A14AA05,OXYMETHOLONE,1525741,Oxymetholone,21600921,7813
A14AA07,PRASTERONE,1312007,dehydroepiandrosterone,21600923,3143
A14AA07,PRASTERONE,19035704,Calcium Carbonate,21600923,1897
A14AA07,PRASTERONE,19037401,calcium phosphate,21600923,1919
A14AA08,OXANDROLONE,1524769,Oxandrolone,21600924,7779
A14AB01,NANDROLONE,1514412,Nandrolone,21600927,7244
A14AB02,ETHYLESTRENOL,19050387,Ethylestrenol,21600928,4162
A15,APPETITE STIMULANTS,1300978,Megestrol,21600931,6703
A16AA,AMINO ACIDS AND DERIVATIVES,962398,Glycine,21600934,4919
A16AA,AMINO ACIDS AND DERIVATIVES,1139042,Acetylcysteine,21600934,197
A16AA,AMINO ACIDS AND DERIVATIVES,19000537,Threonine,21600934,10524
A16AA,AMINO ACIDS AND DERIVATIVES,19007572,Valine,21600934,11115
A16AA,AMINO ACIDS AND DERIVATIVES,19012686,Aspartic Acid,21600934,1169
A16AA,AMINO ACIDS AND DERIVATIVES,19069149,Histidine,21600934,5340
A16AA,AMINO ACIDS AND DERIVATIVES,19082306,Isoleucine,21600934,6033
A16AA,AMINO ACIDS AND DERIVATIVES,19136716,Taurine,21600934,10337
A16AA01,LEVOCARNITINE,1553610,Levocarnitine,21600935,42955
A16AA03,GLUTAMINE,19060985,Glutamine,21600937,4885
A16AB01,ALGLUCERASE,19057354,alglucerase,21600942,46049
A16AB02,IMIGLUCERASE,1348407,imiglucerase,21600943,84959
A16AB04,AGALSIDASE BETA,1525746,agalsidase beta,21600945,338817
A16AB05,LARONIDASE,1543229,Laronidase,21600946,392509
A16AB06,SACROSIDASE,951980,Sacrosidase,21600947,214817
A16AB07,ALGLUCOSIDASE ALFA,19088328,alglucosidase alfa,21600948,629565
A16AB08,GALSULFASE,19078649,galsulfase,21600949,578033
A16AB09,IDURSULFASE,19091430,Idursulfase,21600950,644101
A16AX,VARIOUS ALIMENTARY TRACT AND METABOLISM PRODUCTS,922191,pectin,21600951,32987
A16AX,VARIOUS ALIMENTARY TRACT AND METABOLISM PRODUCTS,987128,Lactobacillus,21600951,6204
A16AX,VARIOUS ALIMENTARY TRACT AND METABOLISM PRODUCTS,987153,Lactobacillus acidophilus,21600951,6205
A16AX,VARIOUS ALIMENTARY TRACT AND METABOLISM PRODUCTS,988294,dexpanthenol,21600951,22701
A16AX,VARIOUS ALIMENTARY TRACT AND METABOLISM PRODUCTS,19066563,fructooligosaccharide,21600951,259372
A16AX01,TIOCTIC ACID,1351115,coenzyme Q10,21600952,21406
A16AX01,TIOCTIC ACID,1386670,Thioctate,21600952,618060
A16AX01,TIOCTIC ACID,19009540,Vitamin E,21600952,11256
A16AX01,TIOCTIC ACID,19037596,Acetylcarnitine,21600952,193
A16AX01,TIOCTIC ACID,19125750,Chromium Polynicotinate,21600952,700888
A16AX03,SODIUM PHENYLBUTYRATE,1539954,phenylbutyrate,21600954,81647
A16AX04,NITISINONE,1586640,nitisinone,21600955,61805
A16AX06,MIGLUSTAT,19045272,Miglustat,21600957,402316
A16AX07,SAPROPTERIN,19021959,Sapropterin,21600958,753340
B01AA,VITAMIN K ANTAGONISTS,1332661,anisindione,21600962,17941
B01AA01,DICOUMAROL,1325124,Dicumarol,21600963,1598
B01AA03,WARFARIN,1310149,Warfarin,21600965,11289
B01AA04,PHENPROCOUMON,19035344,Phenprocoumon,21600966,8150
B01AB01,HEPARIN,1367571,Heparin,21600973,5224
B01AB04,DALTEPARIN,1301065,Dalteparin,21600975,67109
B01AB09,DANAPAROID,19026343,danaparoid,21600980,78484
B01AB10,TINZAPARIN,1308473,tinzaparin,21600981,69646
B01AC04,CLOPIDOGREL,1322184,clopidogrel,21600989,32968
B01AC05,TICLOPIDINE,1302398,Ticlopidine,21600990,10594
B01AC06,ACETYLSALICYLIC ACID,1112807,Aspirin,21600991,1191
B01AC06,ACETYLSALICYLIC ACID,1551860,Pravastatin,21600991,42463
B01AC07,DIPYRIDAMOLE,1331270,Dipyridamole,21600992,3521
B01AC09,EPOPROSTENOL,1354118,Epoprostenol,21600994,8814
B01AC11,ILOPROST,1344992,Iloprost,21600996,40138
B01AC13,ABCIXIMAB,19047423,abciximab,21600997,83929
B01AC16,EPTIFIBATIDE,1322199,eptifibatide,21600999,75635
B01AC17,TIROFIBAN,19017067,tirofiban,21601000,73137
B01AC21,TREPROSTINIL,1327256,Treprostinil,21601003,343048
B01AC30,COMBINATIONS,1112807,Aspirin,21601005,1191
B01AC30,COMBINATIONS,1331270,Dipyridamole,21601005,3521
B01AD01,STREPTOKINASE,19136187,Streptokinase,21601007,10106
B01AD02,ALTEPLASE,1347450,Alteplase,21601008,8410
B01AD03,ANISTREPLASE,19044890,Anistreplase,21601009,40028
B01AD04,UROKINASE,1307515,Urokinase,21601010,11055
B01AD10,DROTRECOGIN ALFA (ACTIVATED),1731597,drotrecogin alfa,21601016,352374
B01AD12,PROTEIN C,19014221,Protein C Concentrate (Human),21601018,723868
B01AE02,LEPIRUDIN,19092139,lepirudin,21601021,237057
B01AE03,ARGATROBAN,1322207,argatroban,21601022,15202
B01AE06,BIVALRUDIN,19084670,bivalirudin,21601025,60819
B01AX05,FONDAPARINUX,1315865,fondaparinux,21601030,321208
B02AA01,AMINOCAPROIC ACID,1369939,6-Aminocaproic Acid,21601035,99
B02AA02,TRANEXAMIC ACID,1303425,Tranexamic Acid,21601036,10691
B02AB01,APROTININ,19000729,Aprotinin,21601039,1056
B02AB02,ALFA1 ANTITRYPSIN,1169352,alpha 1-Antitrypsin,21601040,535
B02AB03,C1-INHIBITOR,1333635,C1 inhibitor (Human),0,809864
B02BA01,PHYTOMENADIONE,19044727,Vitamin K 1,21601045,8308
B02BA02,MENADIONE,19009057,menadiol,21601046,29491
B02BC06,THROMBIN,1300673,Thrombin,21601054,10528
B02BD08,EPTACOG ALFA (ACTIVATED),1391474,"FACTOR VIIA,RECOMB(BHK CELLS)",21601068,236489
B02BX04,ROMIPLOSTIM,19032407,Romiplostim,21601075,805452
B02BX05,ELTROMBOPAG,19012346,eltrombopag,21601076,711942
B03A,IRON PREPARATIONS,1303339,iron succinyl milk protein complex,21601078,27825
B03A,IRON PREPARATIONS,1305063,FE HEME POLYPEPTIDE,21601078,284110
B03A,IRON PREPARATIONS,1360067,Iron,21601078,90176
B03A,IRON PREPARATIONS,1400498,Iron Carbonyl,21601078,262150
B03A,IRON PREPARATIONS,19135928,Soy protein-iron complex,21601078,91495
B03AA02,FERROUS FUMARATE,941258,Docusate,21601081,82003
